"line_id","act","source_file","line_number","source_ref","knot","location","speaker","character","text","word_count","recording_scope","cast_status","scratch_voice","scratch_voice_id","audio_path","recording_status"
"vo_act_i_0177","Act I","ink/prologue.ink","452","ink/prologue.ink:452","registrar_duel_start","harbor_registry","CORVIN","Corvin Vale","Then let me stand here and embarrass us both.","9","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_start_177_corvin.mp3","unrecorded"
"vo_act_i_0178","Act I","ink/prologue.ink","454","ink/prologue.ink:454","registrar_duel_start","harbor_registry","REGISTRAR","The Registrar","You want to duel me. For your name.","8","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_start_178_registrar.mp3","unrecorded"
"vo_act_i_0179","Act I","ink/prologue.ink","456","ink/prologue.ink:456","registrar_duel_start","harbor_registry","CORVIN","Corvin Vale","Church rule. You can't refuse a returned man a duel.","10","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_start_179_corvin.mp3","unrecorded"
"vo_act_i_0180","Act I","ink/prologue.ink","458","ink/prologue.ink:458","registrar_duel_start","harbor_registry","REGISTRAR","The Registrar","No, I can't.","3","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_start_180_registrar.mp3","unrecorded"
"vo_act_i_0181","Act I","ink/prologue.ink","460","ink/prologue.ink:460","registrar_duel_start","harbor_registry","REGISTRAR","The Registrar","I've been doing this forty years, Mr. Vale. Do you know what that means?","14","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_start_181_registrar.mp3","unrecorded"
"vo_act_i_0182","Act I","ink/prologue.ink","462","ink/prologue.ink:462","registrar_duel_start","harbor_registry","CORVIN","Corvin Vale","You're very good with ink?","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_start_182_corvin.mp3","unrecorded"
"vo_act_i_0183","Act I","ink/prologue.ink","464","ink/prologue.ink:464","registrar_duel_start","harbor_registry","REGISTRAR","The Registrar","That I'm bored of it.","5","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_start_183_registrar.mp3","unrecorded"
"vo_act_i_0184","Act I","ink/prologue.ink","466","ink/prologue.ink:466","registrar_duel_start","harbor_registry","REGISTRAR","The Registrar","Come on, then. The hall's cold and you won't notice, which is the only advantage you've got.","17","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_start_184_registrar.mp3","unrecorded"
"vo_act_i_0185","Act I","ink/prologue.ink","472","ink/prologue.ink:472","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","...Say the rest.","3","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_185_registrar.mp3","unrecorded"
"vo_act_i_0186","Act I","ink/prologue.ink","474","ink/prologue.ink:474","registrar_duel_win","harbor_registry","CORVIN","Corvin Vale","I read it twice. I wanted to be sure of the number before I took the money.","17","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_win_186_corvin.mp3","unrecorded"
"vo_act_i_0187","Act I","ink/prologue.ink","476","ink/prologue.ink:476","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","There. Vale, Corvin. Back in.","5","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_187_registrar.mp3","unrecorded"
"vo_act_i_0188","Act I","ink/prologue.ink","478","ink/prologue.ink:478","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","You said the Kestrel out loud, in a hall, in front of forty people and a man selling pastries.","19","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_188_registrar.mp3","unrecorded"
"vo_act_i_0189","Act I","ink/prologue.ink","480","ink/prologue.ink:480","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","There's nothing I could add.","5","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_189_registrar.mp3","unrecorded"
"vo_act_i_0190","Act I","ink/prologue.ink","482","ink/prologue.ink:482","registrar_duel_win","harbor_registry","CORVIN","Corvin Vale","That sounds almost kind.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_win_190_corvin.mp3","unrecorded"
"vo_act_i_0191","Act I","ink/prologue.ink","484","ink/prologue.ink:484","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","No.","1","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_191_registrar.mp3","unrecorded"
"vo_act_i_0192","Act I","ink/prologue.ink","486","ink/prologue.ink:486","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","And Mr. Vale? What you told me in there, I'll be selling by supper.","14","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_192_registrar.mp3","unrecorded"
"vo_act_i_0193","Act I","ink/prologue.ink","488","ink/prologue.ink:488","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","That's the job. You knew it was the job when you walked in.","13","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_193_registrar.mp3","unrecorded"
"vo_act_i_0194","Act I","ink/prologue.ink","490","ink/prologue.ink:490","registrar_duel_win","harbor_registry","CORVIN","Corvin Vale","Yes.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_win_194_corvin.mp3","unrecorded"
"vo_act_i_0195","Act I","ink/prologue.ink","492","ink/prologue.ink:492","registrar_duel_win","harbor_registry","REGISTRAR","The Registrar","Good. I prefer a man to recognize the knife before he rents it.","13","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_win_195_registrar.mp3","unrecorded"
"vo_act_i_0196","Act I","ink/prologue.ink","498","ink/prologue.ink:498","registrar_duel_loss","harbor_registry","REGISTRAR","The Registrar","Enough. The salt has more patience than I do.","9","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registrar_duel_loss_196_registrar.mp3","unrecorded"
"vo_act_i_0197","Act I","ink/prologue.ink","500","ink/prologue.ink:500","registrar_duel_loss","harbor_registry","CORVIN","Corvin Vale","That's not the first time I've lost to paperwork.","9","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registrar_duel_loss_197_corvin.mp3","unrecorded"
"vo_act_i_0198","Act I","ink/prologue.ink","506","ink/prologue.ink:506","registry_ledgers","harbor_registry","CORVIN","Corvin Vale","Four thousand names.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledgers_198_corvin.mp3","unrecorded"
"vo_act_i_0199","Act I","ink/prologue.ink","508","ink/prologue.ink:508","registry_ledgers","harbor_registry","CORVIN","Corvin Vale","Every one struck out by the same hand.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledgers_199_corvin.mp3","unrecorded"
"vo_act_i_0200","Act I","ink/prologue.ink","510","ink/prologue.ink:510","registry_ledgers","harbor_registry","REGISTRAR","The Registrar","Not the same hand. The same office.","7","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledgers_200_registrar.mp3","unrecorded"
"vo_act_i_0201","Act I","ink/prologue.ink","512","ink/prologue.ink:512","registry_ledgers","harbor_registry","CORVIN","Corvin Vale","That's worse.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledgers_201_corvin.mp3","unrecorded"
"vo_act_i_0202","Act I","ink/prologue.ink","514","ink/prologue.ink:514","registry_ledgers","harbor_registry","REGISTRAR","The Registrar","That's why offices survive.","4","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledgers_202_registrar.mp3","unrecorded"
"vo_act_i_0203","Act I","ink/prologue.ink","516","ink/prologue.ink:516","registry_ledgers","harbor_registry","CORVIN","Corvin Vale","People don't. But the ledgers look well.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledgers_203_corvin.mp3","unrecorded"
"vo_act_i_0204","Act I","ink/prologue.ink","518","ink/prologue.ink:518","registry_ledgers","harbor_registry","REGISTRAR","The Registrar","Paper has the decency not to beg.","7","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledgers_204_registrar.mp3","unrecorded"
"vo_act_i_0205","Act I","ink/prologue.ink","524","ink/prologue.ink:524","registry_roll_book","harbor_registry","CORVIN","Corvin Vale","There. VALE, CORVIN.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_roll_book_205_corvin.mp3","unrecorded"
"vo_act_i_0206","Act I","ink/prologue.ink","526","ink/prologue.ink:526","registry_roll_book","harbor_registry","NARRATION","Narration","The line through it has bitten into the paper, not just crossed it.","13","stage_direction_review","not_cast_stage_direction","","","vo/act_i/harbor_registry/registry_roll_book_206_narration.mp3","unrecorded"
"vo_act_i_0207","Act I","ink/prologue.ink","528","ink/prologue.ink:528","registry_roll_book","harbor_registry","CORVIN","Corvin Vale","And a line through it. Not even a neat one.","10","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_roll_book_207_corvin.mp3","unrecorded"
"vo_act_i_0208","Act I","ink/prologue.ink","530","ink/prologue.ink:530","registry_roll_book","harbor_registry","REGISTRAR","The Registrar","I was busy.","3","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_roll_book_208_registrar.mp3","unrecorded"
"vo_act_i_0209","Act I","ink/prologue.ink","532","ink/prologue.ink:532","registry_roll_book","harbor_registry","CORVIN","Corvin Vale","I've been dead three days and somehow this is the wound that stings.","13","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_roll_book_209_corvin.mp3","unrecorded"
"vo_act_i_0210","Act I","ink/prologue.ink","534","ink/prologue.ink:534","registry_roll_book","harbor_registry","REGISTRAR","The Registrar","Names are vanity until someone takes yours away.","8","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_roll_book_210_registrar.mp3","unrecorded"
"vo_act_i_0211","Act I","ink/prologue.ink","536","ink/prologue.ink:536","registry_roll_book","harbor_registry","CORVIN","Corvin Vale","That's almost comforting.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_roll_book_211_corvin.mp3","unrecorded"
"vo_act_i_0212","Act I","ink/prologue.ink","538","ink/prologue.ink:538","registry_roll_book","harbor_registry","REGISTRAR","The Registrar","Then I phrased it poorly.","5","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_roll_book_212_registrar.mp3","unrecorded"
"vo_act_i_0213","Act I","ink/prologue.ink","544","ink/prologue.ink:544","registry_lamp_smoked","harbor_registry","CORVIN","Corvin Vale","Terribly sorry.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_lamp_smoked_213_corvin.mp3","unrecorded"
"vo_act_i_0214","Act I","ink/prologue.ink","546","ink/prologue.ink:546","registry_lamp_smoked","harbor_registry","REGISTRAR","The Registrar","You drowned on my rug and now you're drowning my lamp.","11","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_lamp_smoked_214_registrar.mp3","unrecorded"
"vo_act_i_0215","Act I","ink/prologue.ink","548","ink/prologue.ink:548","registry_lamp_smoked","harbor_registry","CORVIN","Corvin Vale","I contain multitudes. Mostly water.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_lamp_smoked_215_corvin.mp3","unrecorded"
"vo_act_i_0216","Act I","ink/prologue.ink","550","ink/prologue.ink:550","registry_lamp_smoked","harbor_registry","REGISTRAR","The Registrar","Don't move.","2","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_lamp_smoked_216_registrar.mp3","unrecorded"
"vo_act_i_0217","Act I","ink/prologue.ink","552","ink/prologue.ink:552","registry_lamp_smoked","harbor_registry","CORVIN","Corvin Vale","Wouldn't dream of it.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_lamp_smoked_217_corvin.mp3","unrecorded"
"vo_act_i_0218","Act I","ink/prologue.ink","554","ink/prologue.ink:554","registry_lamp_smoked","harbor_registry","REGISTRAR","The Registrar","You dream professionally, Mr. Vale. Stay professionally still.","8","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_lamp_smoked_218_registrar.mp3","unrecorded"
"vo_act_i_0219","Act I","ink/prologue.ink","560","ink/prologue.ink:560","registry_ledger_blocked","harbor_registry","CORVIN","Corvin Vale","The Kestrel ledger is behind her desk.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_blocked_219_corvin.mp3","unrecorded"
"vo_act_i_0220","Act I","ink/prologue.ink","562","ink/prologue.ink:562","registry_ledger_blocked","harbor_registry","REGISTRAR","The Registrar","And I am in front of my desk.","8","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledger_blocked_220_registrar.mp3","unrecorded"
"vo_act_i_0221","Act I","ink/prologue.ink","564","ink/prologue.ink:564","registry_ledger_blocked","harbor_registry","CORVIN","Corvin Vale","You're very good at furniture.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_blocked_221_corvin.mp3","unrecorded"
"vo_act_i_0222","Act I","ink/prologue.ink","570","ink/prologue.ink:570","registry_ledger_page","harbor_registry","CORVIN","Corvin Vale","Kestrel. Hold listed as freight.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_page_222_corvin.mp3","unrecorded"
"vo_act_i_0223","Act I","ink/prologue.ink","572","ink/prologue.ink:572","registry_ledger_page","harbor_registry","CORVIN","Corvin Vale","Eleven names buried in a number column.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_page_223_corvin.mp3","unrecorded"
"vo_act_i_0224","Act I","ink/prologue.ink","574","ink/prologue.ink:574","registry_ledger_page","harbor_registry","NARRATION","Narration","The Registrar sees the torn corner. She does not rise.","10","stage_direction_review","not_cast_stage_direction","","","vo/act_i/harbor_registry/registry_ledger_page_224_narration.mp3","unrecorded"
"vo_act_i_0225","Act I","ink/prologue.ink","576","ink/prologue.ink:576","registry_ledger_page","harbor_registry","REGISTRAR","The Registrar","Put that back.","3","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledger_page_225_registrar.mp3","unrecorded"
"vo_act_i_0226","Act I","ink/prologue.ink","578","ink/prologue.ink:578","registry_ledger_page","harbor_registry","CORVIN","Corvin Vale","Can't. I'm making it worse honestly.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_page_226_corvin.mp3","unrecorded"
"vo_act_i_0227","Act I","ink/prologue.ink","580","ink/prologue.ink:580","registry_ledger_page","harbor_registry","REGISTRAR","The Registrar","Good. Then say it properly when the room is listening.","10","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledger_page_227_registrar.mp3","unrecorded"
"vo_act_i_0228","Act I","ink/prologue.ink","582","ink/prologue.ink:582","registry_ledger_page","harbor_registry","NARRATION","Narration","She files the moment somewhere quiet and reachable.","8","stage_direction_review","not_cast_stage_direction","","","vo/act_i/harbor_registry/registry_ledger_page_228_narration.mp3","unrecorded"
"vo_act_i_0229","Act I","ink/prologue.ink","584","ink/prologue.ink:584","registry_ledger_page","harbor_registry","CORVIN","Corvin Vale","You knew it was there.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_ledger_page_229_corvin.mp3","unrecorded"
"vo_act_i_0230","Act I","ink/prologue.ink","586","ink/prologue.ink:586","registry_ledger_page","harbor_registry","REGISTRAR","The Registrar","I know where every body is, Mr. Vale. The living just file them creatively.","14","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_ledger_page_230_registrar.mp3","unrecorded"
"vo_act_i_0231","Act I","ink/prologue.ink","592","ink/prologue.ink:592","registry_registrar_needs_manifest","harbor_registry","REGISTRAR","The Registrar","You can duel me when you know what you're here to say.","12","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_registrar_needs_manifest_231_registrar.mp3","unrecorded"
"vo_act_i_0232","Act I","ink/prologue.ink","594","ink/prologue.ink:594","registry_registrar_needs_manifest","harbor_registry","CORVIN","Corvin Vale","I know my name.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/harbor_registry/registry_registrar_needs_manifest_232_corvin.mp3","unrecorded"
"vo_act_i_0233","Act I","ink/prologue.ink","596","ink/prologue.ink:596","registry_registrar_needs_manifest","harbor_registry","REGISTRAR","The Registrar","So does the book. The book crossed it out anyway.","10","vo_line","scratch_cast","Alice","Xb7hH8MSUJpSbSDYk0k2","vo/act_i/harbor_registry/registry_registrar_needs_manifest_233_registrar.mp3","unrecorded"
"vo_act_i_0234","Act I","ink/prologue.ink","602","ink/prologue.ink:602","salt_market_confession_queue","salt_market","WOMAN","","He laughed at the funeral.","5","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_confession_queue_234_woman.mp3","unrecorded"
"vo_act_i_0235","Act I","ink/prologue.ink","604","ink/prologue.ink:604","salt_market_confession_queue","salt_market","NARRATION","Narration","Eleven people wait to ask a dead man a question. Eight of them look like money.","16","stage_direction_review","not_cast_stage_direction","","","vo/act_i/salt_market/salt_market_confession_queue_235_narration.mp3","unrecorded"
"vo_act_i_0236","Act I","ink/prologue.ink","606","ink/prologue.ink:606","salt_market_confession_queue","salt_market","NARRATION","Narration","A boy in a collar takes shillings under a sign that promises truth by the minute.","16","stage_direction_review","not_cast_stage_direction","","","vo/act_i/salt_market/salt_market_confession_queue_236_narration.mp3","unrecorded"
"vo_act_i_0237","Act I","ink/prologue.ink","608","ink/prologue.ink:608","salt_market_confession_queue","salt_market","MAN","","People laugh when they're nervous.","5","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_confession_queue_237_man.mp3","unrecorded"
"vo_act_i_0238","Act I","ink/prologue.ink","610","ink/prologue.ink:610","salt_market_confession_queue","salt_market","WOMAN","","He wasn't nervous. He asked if the coffin came with a receipt.","12","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_confession_queue_238_woman.mp3","unrecorded"
"vo_act_i_0239","Act I","ink/prologue.ink","612","ink/prologue.ink:612","salt_market_confession_queue","salt_market","CORVIN","Corvin Vale","That's not even a good line.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/salt_market/salt_market_confession_queue_239_corvin.mp3","unrecorded"
"vo_act_i_0240","Act I","ink/prologue.ink","614","ink/prologue.ink:614","salt_market_confession_queue","salt_market","WOMAN","","It was at the time.","5","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_confession_queue_240_woman.mp3","unrecorded"
"vo_act_i_0241","Act I","ink/prologue.ink","620","ink/prologue.ink:620","salt_market_church_sign_wet","salt_market","CORVIN","Corvin Vale","Petty.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/salt_market/salt_market_church_sign_wet_241_corvin.mp3","unrecorded"
"vo_act_i_0242","Act I","ink/prologue.ink","622","ink/prologue.ink:622","salt_market_church_sign_wet","salt_market","CORVIN","Corvin Vale","Necessary.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/salt_market/salt_market_church_sign_wet_242_corvin.mp3","unrecorded"
"vo_act_i_0243","Act I","ink/prologue.ink","624","ink/prologue.ink:624","salt_market_church_sign_wet","salt_market","CORVIN","Corvin Vale","Both.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/salt_market/salt_market_church_sign_wet_243_corvin.mp3","unrecorded"
"vo_act_i_0244","Act I","ink/prologue.ink","626","ink/prologue.ink:626","salt_market_church_sign_wet","salt_market","WOMAN","","Is he allowed to do that?","6","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_church_sign_wet_244_woman.mp3","unrecorded"
"vo_act_i_0245","Act I","ink/prologue.ink","628","ink/prologue.ink:628","salt_market_church_sign_wet","salt_market","MAN","","He's dead. I don't know who fines him.","8","vo_line","needs_cast_decision","","","vo/act_i/salt_market/salt_market_church_sign_wet_245_man.mp3","unrecorded"
"vo_act_i_0246","Act I","ink/prologue.ink","634","ink/prologue.ink:634","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","That's the table.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_246_corvin.mp3","unrecorded"
"vo_act_i_0247","Act I","ink/prologue.ink","636","ink/prologue.ink:636","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","There's still a shape in the ice.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_247_corvin.mp3","unrecorded"
"vo_act_i_0248","Act I","ink/prologue.ink","638","ink/prologue.ink:638","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","Smaller than I'd have guessed.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_248_corvin.mp3","unrecorded"
"vo_act_i_0249","Act I","ink/prologue.ink","640","ink/prologue.ink:640","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","The fish got burlap. I got a sheet.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_249_corvin.mp3","unrecorded"
"vo_act_i_0250","Act I","ink/prologue.ink","642","ink/prologue.ink:642","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","Very formal. Very dead.","4","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_250_corvin.mp3","unrecorded"
"vo_act_i_0251","Act I","ink/prologue.ink","644","ink/prologue.ink:644","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","Fits.","1","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_251_corvin.mp3","unrecorded"
"vo_act_i_0252","Act I","ink/prologue.ink","646","ink/prologue.ink:646","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","Well. That answers a question I didn't ask.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_252_corvin.mp3","unrecorded"
"vo_act_i_0253","Act I","ink/prologue.ink","648","ink/prologue.ink:648","fish_hall_ice_table","fish_hall","CORVIN","Corvin Vale","I always thought I'd take up more room.","8","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_ice_table_253_corvin.mp3","unrecorded"
"vo_act_i_0254","Act I","ink/prologue.ink","654","ink/prologue.ink:654","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","VALE, C. THURS. RECOVERED, QUAY. NO MARKS.","7","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_254_corvin.mp3","unrecorded"
"vo_act_i_0255","Act I","ink/prologue.ink","656","ink/prologue.ink:656","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","They got the day right.","5","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_255_corvin.mp3","unrecorded"
"vo_act_i_0256","Act I","ink/prologue.ink","658","ink/prologue.ink:658","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","They got the place wrong, unless the quay learned to hold a man's head under.","15","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_256_corvin.mp3","unrecorded"
"vo_act_i_0257","Act I","ink/prologue.ink","660","ink/prologue.ink:660","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","No marks.","2","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_257_corvin.mp3","unrecorded"
"vo_act_i_0258","Act I","ink/prologue.ink","662","ink/prologue.ink:662","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","I want that on record too.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_258_corvin.mp3","unrecorded"
"vo_act_i_0259","Act I","ink/prologue.ink","664","ink/prologue.ink:664","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","Nobody hit me. Nobody had to.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_259_corvin.mp3","unrecorded"
"vo_act_i_0260","Act I","ink/prologue.ink","666","ink/prologue.ink:666","fish_hall_coroner_tag","fish_hall","CORVIN","Corvin Vale","That's the part nobody writes down.","6","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_coroner_tag_260_corvin.mp3","unrecorded"
"vo_act_i_0261","Act I","ink/prologue.ink","672","ink/prologue.ink:672","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","Forty-one names.","3","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_261_corvin.mp3","unrecorded"
"vo_act_i_0262","Act I","ink/prologue.ink","674","ink/prologue.ink:674","fish_hall_visitor_book","fish_hall","CORVIN","Corvin Vale","People came through to look at me and signed for the privilege.","12","vo_line","scratch_cast","Callum","N2lVS1w4EtoT3dr4eOWO","vo/act_i/fish_hall/fish_hall_visitor_book_262_corvin.mp3","unrecorded"
